,,,,,,,,,,Bit 4,,TM_PREC3_DAT
,,,,,,,,,,Bit 3,,TM_PREC2_SEL
,,,,,,,,,,Bit 2,,TM_PREC2_DAT
,,,,,,,,,,Bit 1,,TM_PREC1_SEL
,,,,,,,,,,Bit 0,,TM_PREC1_DAT
,,,MTP Only,0x1C0,448,Protected,16,,,POR,,
,,,,,,,,,,Bits 15:0,,SPARE
,,,MTP Only,0x1C2,450,Protected,16,,,POR,,
,,,,,,,,,,Bits 15:0,,SPARE
,,,MTP Only,0x1C4,452,Protected,16,,,POR,,
,,,,,,,,,,Bits 15:0,,SPARE
,,TM_L_P3V,MTP Only,0x1C6,454,Protected,16,0x0000,,POR,,Soft-trim in glue_logic
,,,,,,,,,,Bits 15:9,,PARITY
,,,,,,,,,,Bit 8,,SPARE
,,,,,,,,,,Bit 7,,TM_L_P3V4_SEL
,,,,,,,,,,Bit 6,,TM_L_P3V4_DAT
,,,,,,,,,,Bit 5,,TM_L_P3V3_SEL
,,,,,,,,,,Bit 4,,TM_L_P3V3_DAT
,,,,,,,,,,Bit 3,,TM_L_P3V2_SEL
,,,,,,,,,,Bit 2,,TM_L_P3V2_DAT
,,,,,,,,,,Bit 1,,TM_L_P3V1_SEL
,,,,,,,,,,Bit 0,,TM_L_P3V1_DAT
,,,MTP Only,0x1C8,456,Protected,16,,,POR,,
,,,,,,,,,,Bits 15:0,,SPARE
,,,MTP Only,0x1CA,458,Protected,16,,,POR,,
,,,,,,,,,,Bits 15:0,,SPARE
,,,MTP Only,0x1CC,460,Protected,16,,,POR,,
,,,,,,,,,,Bits 15:0,,SPARE
,,PARITY_58_64,MTP Only,0x1CE,462,Protected,16,,,POR,,
,,,,,,,,,,Bits 15:9,,PARITY
,,,,,,,,,,Bits 8:0,,SPARE
,,,MTP Only,0x1D0,464,Protected,16,,,POR,,
,,,,,,,,,,Bits 15:0,,SPARE
,,,MTP Only,0x1D2,466,Protected,16,,,POR,,
,,,,,,,,,,Bits 15:0,,SPARE
,,,MTP Only,0x1D4,468,Protected,16,,,POR,,
,,,,,,,,,,Bits 15:0,,SPARE
,,PARITY_59_64,MTP Only,0x1D6,470,Protected,16,,,POR,,
,,,,,,,,,,Bits 15:9,,PARITY
,,,,,,,,,,Bits 8:0,,SPARE
,,,MTP Only,0x1D8,472,Protected,16,,,POR,,
,,,,,,,,,,Bits 15:0,,SPARE
,,,MTP Only,0x1DA,474,Protected,16,,,POR,,
,,,,,,,,,,Bits 15:0,,SPARE
,,,MTP Only,0x1DC,476,Protected,16,,,POR,,
,,,,,,,,,,Bits 15:0,,SPARE
,,PARITY_60_64,MTP Only,0x1DE,478,Protected,16,,,POR,,
,,,,,,,,,,Bits 15:9,,PARITY
,,,,,,,,,,Bits 8:0,,SPARE
,,,MTP Only,0x1E0,480,Protected,16,,,POR,,
,,,,,,,,,,Bits 15:0,,
,,,MTP Only,0x1E2,482,Protected,16,,,POR,,
,,,,,,,,,,Bits 15:0,,
,,,MTP Only,0x1E4,484,Protected,16,,,POR,,
,,,,,,,,,,Bits 15:0,,
,,PARITY_61_64,MTP Only,0x1E6,486,Protected,16,,,POR,,
,,,,,,,,,,Bits 15:9,,PARITY
,,,,,,,,,,Bits 8:0,,SPARE
,,IOUT_DCR_TEMPCO,MTP Only,0x1E8,488,Protected,16,0x0000,,POR,,Soft-trim in latch_blk
,,,,,,,,,,Bits 15:0,,IOUT_DCR_TC
,,IIN_RSENSE_TEMPCO,MTP Only,0x1EA,490,Protected,16,0x0000,,POR,,Soft-trim in latch_blk
,,,,,,,,,,Bits 15:0,,IIN_RSENSE_TC
,,,MTP Only,0x1EC,492,Protected,16,,,POR,,
,,,,,,,,,,Bits 15:0,,SPARE
,,PARITY_62_64,MTP Only,0x1EE,494,Protected,16,,,POR,,
,,,,,,,,,,Bits 15:9,,PARITY
,,,,,,,,,,Bits 8:0,,SPARE
,,IOUT1_CAL_GAIN,MTP Only,0x1F0,496,Protected,16,0x2000,,POR,,Soft-trim in latch_blk
,,,,,,,,,,Bits 15:0,,IOUT1_CAL_GAIN
,,IOUT2_CAL_GAIN,MTP Only,0x1F2,498,Protected,16,0x2000,,POR,,Soft-trim in latch_blk
,,,,,,,,,,Bits 15:0,,IOUT2_CAL_GAIN
,,IOUT3_CAL_GAIN,MTP Only,0x1F4,500,Protected,16,0x2000,,POR,,Soft-trim in latch_blk
,,,,,,,,,,Bits 15:0,,IOUT3_CAL_GAIN
,,PARITY_63_64,MTP Only,0x1F6,502,Protected,16,,,POR,,
,,,,,,,,,,Bits 15:9,,PARITY
,,,,,,,,,,Bits 8:0,,SPARE
,,IOUT4_CAL_GAIN,MTP Only,0x1F8,504,Protected,16,0x2000,,POR,,Soft-trim in latch_blk
,,,,,,,,,,Bits 15:0,,IOUT4_CAL_GAIN
,,IIN_CAL_GAIN,MTP Only,0x1FA,506,Protected,16,0x2000,,POR,,Soft-trim in latch_blk
,,,,,,,,,,Bits 15:0,,IIN_CAL_GAIN
,,MFR_MASK,MTP Only,0x1FC,508,Protected,16,0x0000,,POR,,Soft-trim in flt_ctrl
,,,,,,,,,,Bit 15,,VOUT
,,,,,,,,,,Bit 14,,IOUT
,,,,,,,,,,Bit 13,,INPUT
,,,,,,,,,,Bit 12,,MFRSP
,,,,,,,,,,Bit 11,,PG
,,,,,,,,,,Bit 10,,FANS
,,,,,,,,,,Bit 9,,OTHER
,,,,,,,,,,Bit 8,,UNKNOWN
,,,,,,,,,,Bit 7,,BUSY
,,,,,,,,,,Bit 6,,OFF
,,,,,,,,,,Bit 5,,VOUTOV
,,,,,,,,,,Bit 4,,IOUTOC
,,,,,,,,,,Bit 3,,VINUV
,,,,,,,,,,Bit 2,,TEMP
,,,,,,,,,,Bit 1,,CML
,,,,,,,,,,Bit 0,,NOA
,,CFG_I2C,MTP Only,0x1FE,510,Protected,16,0x0030,,POR,,Soft-trim in glue_logic
,,,,,,,,,,Bits 15:9,,PARITY
,,,,,,,,,,Bit 8,,SPARE
,,,,,,,,,,Bit 7,,NO_TO
,,,,,,,,,,Bits 6:0,,ADDR
,,VOUT1234_R,RW,0x200,512,Prot_unique,16,,,POR,latch_blk,
,,,,,,,,,,Bits 15:0,,VOUT1_R
,,VOUT1234_MRGN_H_R,RW,0x201,513,Prot_unique,16,,,POR,latch_blk,
,,,,,,,,,,Bits 15:0,,VOUT1_MRGN_H_R
,,VOUT1234_MRGN_L_R,RW,0x202,514,Prot_unique,16,,,POR,latch_blk,
,,,,,,,,,,Bits 15:0,,VOUT1_MRGN_L_R
,,VOUT1234_OV_FLT_LIM_R,RW,0x203,515,Prot_unique,16,,,POR,latch_blk,
,,,,,,,,,,Bits 15:0,,VOUT1_OV_FLT_LIM_R
,,VOUT1234_UV_FLT_LIM_R,RW,0x204,516,Prot_unique,16,,,POR,latch_blk,
,,,,,,,,,,Bits 15:0,,VOUT1_UV_FLT_LIM_R
,,IOUT1234_OC_FLT_LIM_R,RW,0x205,517,Prot_unique,16,,,POR,latch_blk,
,,,,,,,,,,Bits 15:11,,EXPONT
,,,,,,,,,,Bit 10,,SIGN
,,,,,,,,,,Bits 9:0,,VALUE
,,IOUT1234_UC_FLT_LIM_R,RW,0x206,518,Prot_unique,16,,,POR,latch_blk,
,,,,,,,,,,Bits 15:11,,EXPONT
,,,,,,,,,,Bit 10,,SIGN
,,,,,,,,,,Bits 9:0,,VALUE
,,VOUT1234_PGOOD_ON_R,RW,0x207,519,Prot_unique,16,,,POR,latch_blk,
,,,,,,,,,,Bits 15:0,,VOUT1_PGOOD_ON_R
,,VOUT1234_PGOOD_OFF_R,RW,0x208,520,Prot_unique,16,,,POR,latch_blk,
,,,,,,,,,,Bits 15:0,,VOUT1_PGOOD_OFF_R
,,IOUT1234_CAL_GAIN_R,RW,0x209,521,Prot_unique,16,,,POR,latch_blk,
,,,,,,,,,,Bits 15:0,,IOUT1_CAL_GAIN
,,VOUT1_R,RW,0x20A,522,Prot_unique,14,,,POR,latch_blk,
,,,,,,,,,,Bits 13:0,,VOUT1_R
,,VOUT1_MRGN_H_R,RW,0x20B,523,Prot_unique,14,,,POR,latch_blk,
,,,,,,,,,,Bits 13:0,,VOUT1_MRGN_H_R
,,VOUT1_MRGN_L_R,RW,0x20C,524,Prot_unique,14,,,POR,latch_blk,
,,,,,,,,,,Bits 13:0,,VOUT1_MRGN_L_R
,,VOUT1_OV_FLT_LIM_R,RW,0x20D,525,Prot_unique,14,,,POR,latch_blk,
,,,,,,,,,,Bits 13:0,,VOUT1_OV_FLT_LIM_R
,,VOUT1_UV_FLT_LIM_R,RW,0x20E,526,Prot_unique,14,,,POR,latch_blk,
,,,,,,,,,,Bits 13:0,,VOUT1_UV_FLT_LIM_R
,,IOUT1_OC_FLT_LIM_R,RW,0x20F,527,Prot_unique,16,,,POR,latch_blk,
,,,,,,,,,,Bits 15:11,,EXPONT
,,,,,,,,,,Bit 10,,SIGN
,,,,,,,,,,Bits 9:0,,VALUE
,,IOUT1_UC_FLT_LIM_R,RW,0x210,528,Prot_unique,16,,,POR,latch_blk,
,,,,,,,,,,Bits 15:11,,EXPONT
,,,,,,,,,,Bit 10,,SIGN
,,,,,,,,,,Bits 9:0,,VALUE
,,VOUT1_PGOOD_ON_R,RW,0x211,529,Prot_unique,14,,,POR,latch_blk,
,,,,,,,,,,Bits 13:0,,VOUT1_PGOOD_ON_R
,,VOUT1_PGOOD_OFF_R,RW,0x212,530,Prot_unique,14,,,POR,latch_blk,
,,,,,,,,,,Bits 13:0,,VOUT1_PGOOD_OFF_R
,,IOUT_DCR_TEMPCO_R,RW,0x213,531,Protected,16,,,POR,latch_blk,
,,,,,,,,,,Bits 15:0,,IOUT_DCR_TC
,,IIN_RSENSE_TEMPCO_R,RW,0x214,532,Protected,16,,,POR,latch_blk,
,,,,,,,,,,Bits 15:0,,IIN_RSENSE_TC
,,IOUT1_CAL_GAIN_R,RW,0x215,533,Prot_unique,16,,,POR,latch_blk,
,,,,,,,,,,Bits 15:0,,IOUT1_CAL_GAIN
,,VOUT2_R,RW,0x216,534,Prot_unique,14,,,POR,latch_blk,
,,,,,,,,,,Bits 13:0,,VOUT2_R
,,VOUT2_MRGN_H_R,RW,0x217,535,Prot_unique,14,,,POR,latch_blk,
,,,,,,,,,,Bits 13:0,,VOUT2_MRGN_H_R
,,VOUT2_MRGN_L_R,RW,0x218,536,Prot_unique,14,,,POR,latch_blk,
,,,,,,,,,,Bits 13:0,,VOUT2_MRGN_L_R
,,VOUT2_OV_FLT_LIM_R,RW,0x219,537,Prot_unique,14,,,POR,latch_blk,
,,,,,,,,,,Bits 13:0,,VOUT2_OV_FLT_LIM_R
,,VOUT2_UV_FLT_LIM_R,RW,0x21A,538,Prot_unique,14,,,POR,latch_blk,
,,,,,,,,,,Bits 13:0,,VOUT2_UV_FLT_LIM_R
,,IOUT2_OC_FLT_LIM_R,RW,0x21B,539,Prot_unique,16,,,POR,latch_blk,
,,,,,,,,,,Bits 15:11,,EXPONT
,,,,,,,,,,Bit 10,,SIGN
,,,,,,,,,,Bits 9:0,,VALUE
,,IOUT2_UC_FLT_LIM_R,RW,0x21C,540,Prot_unique,16,,,POR,latch_blk,
,,,,,,,,,,Bits 15:11,,EXPONT
,,,,,,,,,,Bit 10,,SIGN
,,,,,,,,,,Bits 9:0,,VALUE
,,VOUT2_PGOOD_ON_R,RW,0x21D,541,Prot_unique,14,,,POR,latch_blk,
,,,,,,,,,,Bits 13:0,,VOUT2_PGOOD_ON_R
,,VOUT2_PGOOD_OFF_R,RW,0x21E,542,Prot_unique,14,,,POR,latch_blk,
,,,,,,,,,,Bits 13:0,,VOUT2_PGOOD_OFF_R
,,IOUT2_CAL_GAIN_R,RW,0x21F,543,Prot_unique,16,,,POR,latch_blk,
,,,,,,,,,,Bits 15:0,,IOUT2_CAL_GAIN
,,VOUT3_R,RW,0x220,544,Prot_unique,14,,,POR,latch_blk,
,,,,,,,,,,Bits 13:0,,VOUT3_R
,,VOUT3_MRGN_H_R,RW,0x221,545,Prot_unique,14,,,POR,latch_blk,
,,,,,,,,,,Bits 13:0,,VOUT3_MRGN_H_R
,,VOUT3_MRGN_L_R,RW,0x222,546,Prot_unique,14,,,POR,latch_blk,
,,,,,,,,,,Bits 13:0,,VOUT3_MRGN_L_R
,,VOUT3_OV_FLT_LIM_R,RW,0x223,547,Prot_unique,14,,,POR,latch_blk,
,,,,,,,,,,Bits 13:0,,VOUT3_OV_FLT_LIM_R
,,VOUT3_UV_FLT_LIM_R,RW,0x224,548,Prot_unique,14,,,POR,latch_blk,
,,,,,,,,,,Bits 13:0,,VOUT3_UV_FLT_LIM_R
,,IOUT3_OC_FLT_LIM_R,RW,0x225,549,Prot_unique,16,,,POR,latch_blk,
,,,,,,,,,,Bits 15:11,,EXPONT
,,,,,,,,,,Bit 10,,SIGN
,,,,,,,,,,Bits 9:0,,VALUE
,,IOUT3_UC_FLT_LIM_R,RW,0x226,550,Prot_unique,16,,,POR,latch_blk,
,,,,,,,,,,Bits 15:11,,EXPONT
,,,,,,,,,,Bit 10,,SIGN
,,,,,,,,,,Bits 9:0,,VALUE
,,VOUT3_PGOOD_ON_R,RW,0x227,551,Prot_unique,14,,,POR,latch_blk,
,,,,,,,,,,Bits 13:0,,VOUT3_PGOOD_ON_R
,,VOUT3_PGOOD_OFF_R,RW,0x228,552,Prot_unique,14,,,POR,latch_blk,
,,,,,,,,,,Bits 13:0,,VOUT3_PGOOD_OFF_R
,,IOUT3_CAL_GAIN_R,RW,0x229,553,Prot_unique,16,,,POR,latch_blk,
,,,,,,,,,,Bits 15:0,,IOUT3_CAL_GAIN
,,VOUT4_R,RW,0x22A,554,Prot_unique,14,,,POR,latch_blk,
,,,,,,,,,,Bits 13:0,,VOUT4_R
,,VOUT4_MRGN_H_R,RW,0x22B,555,Prot_unique,14,,,POR,latch_blk,
,,,,,,,,,,Bits 13:0,,VOUT4_MRGN_H_R
,,VOUT4_MRGN_L_R,RW,0x22C,556,Prot_unique,14,,,POR,latch_blk,
,,,,,,,,,,Bits 13:0,,VOUT4_MRGN_L_R
,,VOUT4_OV_FLT_LIM_R,RW,0x22D,557,Prot_unique,14,,,POR,latch_blk,
,,,,,,,,,,Bits 13:0,,VOUT4_OV_FLT_LIM_R
,,VOUT4_UV_FLT_LIM_R,RW,0x22E,558,Prot_unique,14,,,POR,latch_blk,
,,,,,,,,,,Bits 13:0,,VOUT4_UV_FLT_LIM_R
,,IOUT4_OC_FLT_LIM_R,RW,0x22F,559,Prot_unique,16,,,POR,latch_blk,
,,,,,,,,,,Bits 15:11,,EXPONT
,,,,,,,,,,Bit 10,,SIGN
,,,,,,,,,,Bits 9:0,,VALUE
,,IOUT4_UC_FLT_LIM_R,RW,0x230,560,Prot_unique,16,,,POR,latch_blk,
,,,,,,,,,,Bits 15:11,,EXPONT
,,,,,,,,,,Bit 10,,SIGN
,,,,,,,,,,Bits 9:0,,VALUE
,,VOUT4_PGOOD_ON_R,RW,0x231,561,Prot_unique,14,,,POR,latch_blk,
,,,,,,,,,,Bits 13:0,,VOUT4_PGOOD_ON_R
,,VOUT4_PGOOD_OFF_R,RW,0x232,562,Prot_unique,14,,,POR,latch_blk,
,,,,,,,,,,Bits 13:0,,VOUT4_PGOOD_OFF_R
,,IOUT4_CAL_GAIN_R,RW,0x233,563,Prot_unique,16,,,POR,latch_blk,
,,,,,,,,,,Bits 15:0,,IOUT4_CAL_GAIN
,,READ1234_VOUT,RW,0x234,564,Prot_unique,16,,,POR,latch_blk,
,,,,,,,,,,Bits 15:0,,READ_VOUT1
,,READ1234_IOUT,RW,0x235,565,Prot_unique,16,,,POR,latch_blk,
,,,,,,,,,,Bits 15:11,,EXPONT
,,,,,,,,,,Bit 10,,SIGN
,,,,,,,,,,Bits 9:0,,VALUE
,,READ1_VOUT,RW,0x236,566,Prot_unique,16,,,POR,latch_blk,
,,,,,,,,,,Bits 15:0,,READ_VOUT1
,,READ1_IOUT,RW,0x237,567,Prot_unique,16,,,POR,latch_blk,
,,,,,,,,,,Bits 15:11,,EXPONT
,,,,,,,,,,Bit 10,,SIGN
,,,,,,,,,,Bits 9:0,,VALUE
,,READ2_VOUT,RW,0x238,568,Prot_unique,16,,,POR,latch_blk,
,,,,,,,,,,Bits 15:0,,READ_VOUT2
,,READ2_IOUT,RW,0x239,569,Prot_unique,16,,,POR,latch_blk,
,,,,,,,,,,Bits 15:11,,EXPONT
,,,,,,,,,,Bit 10,,SIGN
,,,,,,,,,,Bits 9:0,,VALUE
,,READ3_VOUT,RW,0x23A,570,Prot_unique,16,,,POR,latch_blk,
,,,,,,,,,,Bits 15:0,,READ_VOUT3
,,READ3_IOUT,RW,0x23B,571,Prot_unique,16,,,POR,latch_blk,
,,,,,,,,,,Bits 15:11,,EXPONT
,,,,,,,,,,Bit 10,,SIGN
,,,,,,,,,,Bits 9:0,,VALUE
,,READ4_VOUT,RW,0x23C,572,Prot_unique,16,,,POR,latch_blk,
,,,,,,,,,,Bits 15:0,,READ_VOUT4
,,READ4_IOUT,RW,0x23D,573,Prot_unique,16,,,POR,latch_blk,
,,,,,,,,,,Bits 15:11,,EXPONT
,,,,,,,,,,Bit 10,,SIGN
,,,,,,,,,,Bits 9:0,,VALUE
,,READ_VIN,RW,0x23E,574,Protected,16,,,POR,latch_blk,
,,,,,,,,,,Bits 15:0,,READ_VIN
,,READ_IIN,RW,0x23F,575,Prot_unique,16,,,POR,latch_blk,
,,,,,,,,,,Bits 15:11,,EXPONT
,,,,,,,,,,Bit 10,,SIGN
,,,,,,,,,,Bits 9:0,,VALUE
,,READ_TEMP_1,RW,0x240,576,Prot_unique,16,,,POR,latch_blk,
,,,,,,,,,,Bits 15:11,,EXPONT
,,,,,,,,,,Bit 10,,SIGN
,,,,,,,,,,Bits 9:0,,VALUE
,,READ_TEMP_K,RW,0x241,577,Protected,11,,,POR,latch_blk,
,,,,,,,,,,Bits 10:0,,VALUE
,,IOUT_FILT_CTRL_R,RW,0x242,578,Protected,11,,,POR,latch_blk,
,,,,,,,,,,Bits 10:0,,IOUT_FILT_CTRL_R
,,VIN_ON_LIM_R,RW,0x243,579,Protected,16,,,POR,latch_blk,
,,,,,,,,,,Bits 15:0,,VIN_ON_LIM_R
,,VIN_OFF_LIM_R,RW,0x244,580,Protected,16,,,POR,latch_blk,
,,,,,,,,,,Bits 15:0,,VIN_OFF_LIM_R
,,OT_FLT_LIM_R,RW,0x245,581,Prot_unique,16,,,POR,latch_blk,
,,,,,,,,,,Bits 15:11,,EXPONT
,,,,,,,,,,Bit 10,,SIGN
,,,,,,,,,,Bits 9:0,,VALUE
,,VIN_OV_FLT_LIM_R,RW,0x246,582,Protected,16,,,POR,latch_blk,
,,,,,,,,,,Bits 15:0,,VIN_OV_FLT_LIM_R
,,VIN_UV_FLT_LIM_R,RW,0x247,583,Protected,16,,,POR,latch_blk,
,,,,,,,,,,Bits 15:0,,VIN_UV_FLT_LIM_R
,,IIN_OC_FLT_LIM_R,RW,0x248,584,Prot_unique,16,,,POR,latch_blk,
,,,,,,,,,,Bits 15:11,,EXPONT
,,,,,,,,,,Bit 10,,SIGN
,,,,,,,,,,Bits 9:0,,VALUE
,,IIN_CAL_GAIN_R,RW,0x249,585,Protected,16,,,POR,latch_blk,
,,,,,,,,,,Bits 15:0,,IIN_CAL_GAIN
,,ADC_RTRIM1_RSLT,RW,0x24A,586,Protected,16,,,POR,latch_blk,
,,,,,,,,,,Bits 15:0,,ADC
,,ADC_RTRIM2_RSLT,RW,0x24B,587,Protected,16,,,POR,latch_blk,
,,,,,,,,,,Bits 15:0,,ADC
,,ADC_RTRIM3_RSLT,RW,0x24C,588,Protected,16,,,POR,latch_blk,
,,,,,,,,,,Bits 15:0,,ADC
,,ADC_RTRIM4_RSLT,RW,0x24D,589,Protected,16,,,POR,latch_blk,
,,,,,,,,,,Bits 15:0,,ADC
,,ADC_VX_RSLT,RW,0x24E,590,Protected,16,,,POR,latch_blk,
,,,,,,,,,,Bits 15:0,,ADC
,,CFG_BUCK0_R,RW,0x280,640,Protected,16,,,POR,tst_cfg_ctrl,
,,,,,,,,,,Bits 15:0,,CFG0
,,CFG_BUCK1_R,RW,0x281,641,Protected,16,,,POR,tst_cfg_ctrl,
,,,,,,,,,,Bits 15:0,,CFG1
,,CFG_BUCK_GMPZ0_R,RW,0x282,642,Protected,16,,,POR,tst_cfg_ctrl,
,,,,,,,,,,Bits 15:0,,CFG0
,,CFG_BUCK_GMPZ1_R,RW,0x283,643,Protected,16,,,POR,tst_cfg_ctrl,
,,,,,,,,,,Bits 15:0,,CFG1
,,CFG_BUCK_GMPZ2_R,RW,0x284,644,Protected,16,,,POR,tst_cfg_ctrl,
,,,,,,,,,,Bits 15:0,,CFG2
,,CFG_BUCK_GMPZ3_R,RW,0x285,645,Protected,16,,,POR,tst_cfg_ctrl,
,,,,,,,,,,Bits 15:0,,CFG3
,,TRIM_BUCK0_R,RW,0x286,646,Protected,16,,,POR,tst_cfg_ctrl,
,,,,,,,,,,Bits 15:0,,TRIM0
,,TRIM_BUCK1_R,RW,0x287,647,Protected,16,,,POR,tst_cfg_ctrl,
,,,,,,,,,,Bits 15:0,,TRIM1
,,TRIM_BUCK2_R,RW,0x288,648,Protected,16,,,POR,tst_cfg_ctrl,
,,,,,,,,,,Bits 15:0,,TRIM2
,,TRIM_BUCK3_R,RW,0x289,649,Protected,16,,,POR,tst_cfg_ctrl,
,,,,,,,,,,Bits 15:0,,TRIM3
,,TRIM_BUCK4_R,RW,0x28A,650,Protected,16,,,POR,tst_cfg_ctrl,
,,,,,,,,,,Bits 15:0,,TRIM4
,,TRIM_BUCK5_R,RW,0x28B,651,Protected,16,,,POR,tst_cfg_ctrl,
,,,,,,,,,,Bits 15:0,,TRIM5
,,TRIM_BUCK6_R,RW,0x28C,652,Protected,16,,,POR,tst_cfg_ctrl,
,,,,,,,,,,Bits 15:0,,TRIM6
,,TRIM_BUCK7_R,RW,0x28D,653,Protected,16,,,POR,tst_cfg_ctrl,
,,,,,,,,,,Bits 15:0,,TRIM7
,,CFG_CP0_R,RW,0x28E,654,Protected,16,,,POR,tst_cfg_ctrl,
,,,,,,,,,,Bits 15:0,,CFG0
,,CFG_CP1_R,RW,0x28F,655,Protected,16,,,POR,tst_cfg_ctrl,
,,,,,,,,,,Bits 15:0,,CFG1
,,CFG_VDD_R,RW,0x290,656,Protected,8,,,POR,tst_cfg_ctrl,
,,,,,,,,,,Bits 7:0,,CFG_VDD
,,TM_VREF_IREF,RW,0x291,657,Protected,6,,,POR,tst_cfg_ctrl,
,,,,,,,,,,Bit 5,,TM_EN_VREF_IREF
,,,,,,,,,,Bits 4:0,,TM_VREF_IREF
,,TM_PMBUS,RW,0x292,658,Protected,9,,,POR,tst_cfg_ctrl,
,,,,,,,,,,Bit 8,,EN_PMBUS
,,,,,,,,,,Bits 7:0,,PMBUS_SC
,,TRIM_BUCK_RAMP_R,RW,0x293,659,Protected,8,,,POR,tst_cfg_ctrl,
,,,,,,,,,,Bits 7:0,,TRIM
,,TRIM_VREF_R,RW,0x294,660,Protected,16,,,POR,tst_cfg_ctrl,
,,,,,,,,,,Bits 15:0,,TRIM
,,TM_BUCK0,RW,0x295,661,Protected,8,,,POR,tst_cfg_ctrl,
,,,,,,,,,,Bits 7:0,,TM0
,,TM_BUCK_RAMP,RW,0x296,662,Protected,4,,,POR,tst_cfg_ctrl,
,,,,,,,,,,Bits 3:0,,TM
,,TM_EN_BUCK,RW,0x297,663,Protected,11,,,POR,tst_cfg_ctrl,
,,,,,,,,,,Bits 10:0,,TM
,,TADDRA,RW,0x298,664,Protected,8,,,POR,tst_cfg_ctrl,
,,,,,,,,,,Bits 7:0,,TADDRA
,,TADDRD,RW,0x299,665,Protected,8,,,POR,tst_cfg_ctrl,
,,,,,,,,,,Bits 7:0,,TADDRD
,,DTBCTRL0,RW,0x29A,666,Protected,14,,,POR,tst_cfg_ctrl,
,,,,,,,,,,Bits 13:7,,DTBSEL1
,,,,,,,,,,Bits 6:0,,DTBSEL0
,,TM_CP0,RW,0x29B,667,Protected,16,,,POR,tst_cfg_ctrl,
,,,,,,,,,,Bits 15:0,,TM_CP
,,TM_CP1,RW,0x29C,668,Protected,3,,,POR,tst_cfg_ctrl,
,,,,,,,,,,Bits 2:0,,TM_EN_CP
,,TM_AEN_DEN,RW,0x29D,669,Protected,6,,,POR,tst_cfg_ctrl,
,,,,,,,,,,Bit 5,,EN_TMUXOUT
,,,,,,,,,,Bit 4,,TMUX_SWAP
,,,,,,,,,,Bits 3:2,,DEN
,,,,,,,,,,Bits 1:0,,AEN
,,TM_CLOCKS,RW,0x29E,670,Protected,4,,,POR,tst_cfg_ctrl,
,,,,,,,,,,Bit 3,,EN_OSC
,,,,,,,,,,Bit 2,,CLK
,,,,,,,,,,Bit 1,,CLKEXT
,,,,,,,,,,Bit 0,,STOPCLK
,,TRIM_CLK_DLY_R,RW,0x29F,671,Protected,16,,0x55A0,POR,tst_cfg_ctrl,
,,,,,,,,,,Bits 15:14,,ALRTO
,,,,,,,,,,Bits 13:12,,ALRT
,,,,,,,,,,Bits 11:10,,SDAO
,,,,,,,,,,Bits 9:8,,SDA
,,,,,,,,,,Bits 7:6,,SCL
,,,,,,,,,,Bits 5:0,,CLK
,,,RW,0x2A0,672,Protected,16,,,POR,,
,,,,,,,,,,Bit 15,,
,,,,,,,,,,Bit 14,,
,,,,,,,,,,Bit 13,,
,,,,,,,,,,Bit 12,,
,,,,,,,,,,Bit 11,,
,,,,,,,,,,Bit 10,,
,,,,,,,,,,Bit 9,,
,,,,,,,,,,Bit 8,,
,,,,,,,,,,Bit 7,,
,,,,,,,,,,Bit 6,,
,,,,,,,,,,Bit 5,,
,,,,,,,,,,Bit 4,,
,,,,,,,,,,Bit 3,,
,,,,,,,,,,Bit 2,,
,,,,,,,,,,Bit 1,,
,,,,,,,,,,Bit 0,,
,,STATUS_INPUT_MASK_R,RW,0x2C0,704,Protected,8,,0xFF,POR,flt_ctrl,
,,,,,,,,,,Bits 7:0,,STATUS_INPUT_MASK_R
,,STATUS_MFR_MASK_R,RW,0x2C1,705,Protected,8,,0xFF,POR,flt_ctrl,
,,,,,,,,,,Bits 7:0,,STATUS_MFR_MASK_R
,,STATUS1234_VOUT_MASK_R,RW,0x2C2,706,Prot_unique,8,,0xFF,POR,flt_ctrl,
,,,,,,,,,,Bits 7:0,,VOUT_MASK
,,STATUS1234_IOUT_MASK_R,RW,0x2C3,707,Prot_unique,8,,0xFF,POR,flt_ctrl,
,,,,,,,,,,Bits 7:0,,IOUT_MASK
,,STATUS1_IVOUT_MASK_R,RW,0x2C4,708,Prot_unique,16,,0xFFFF,POR,flt_ctrl,
,,,,,,,,,,Bits 15:8,,IOUT_MASK
,,,,,,,,,,Bits 7:0,,VOUT_MASK
,,STATUS1_VOUT_MASK_R,RW,0x2C5,709,Prot_unique,8,,0xFF,POR,flt_ctrl,
,,,,,,,,,,Bits 7:0,,VOUT_MASK
,,STATUS1_IOUT_MASK_R,RW,0x2C6,710,Prot_unique,8,,0xFF,POR,flt_ctrl,
,,,,,,,,,,Bits 7:0,,IOUT_MASK
,,STATUS_TEMP_MASK_R,RW,0x2C7,711,Protected,8,,0xFF,POR,flt_ctrl,
,,,,,,,,,,Bits 7:0,,STATUS_TEMP_MASK_R
,,STATUS2_IVOUT_MASK_R,RW,0x2C8,712,Prot_unique,16,,0xFFFF,POR,flt_ctrl,
,,,,,,,,,,Bits 15:8,,IOUT_MASK
,,,,,,,,,,Bits 7:0,,VOUT_MASK
,,STATUS2_VOUT_MASK_R,RW,0x2C9,713,Prot_unique,8,,0xFF,POR,flt_ctrl,
,,,,,,,,,,Bits 7:0,,VOUT_MASK
